ts,Python parent id,ph,Ev Idx,dur,tid,Python module id,pid,Python id,cat,name
6444517260480.492,116,X,476,344.454,1221244,,1221244,123,python_function,<built-in method batch_norm of type object at 0x7f20ebe5f1c0>
6444517260835.353,92,X,477,2.314,1221244,,1221244,124,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517260846.187,92,X,478,105.019,1221244,0,1221244,125,python_function,nn.Module: ReLU_0
6444517260848.024,125,X,479,102.671,1221244,,1221244,126,python_function,torch/nn/modules/module.py(1740): _call_impl
6444517260849.018,126,X,480,2.321,1221244,,1221244,127,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f21001fc450>
6444517260854.643,126,X,481,95.63,1221244,,1221244,128,python_function,torch/nn/modules/activation.py(132): forward
6444517260867.114,128,X,482,82.741,1221244,,1221244,129,python_function,torch/nn/functional.py(1693): relu
6444517260869.677,129,X,483,0.806,1221244,,1221244,130,python_function,<built-in function _has_torch_function_unary>
6444517260874.903,129,X,484,74.587,1221244,,1221244,131,python_function,<built-in method relu_ of type object at 0x7f20ebe5f1c0>
6444517260954.166,92,X,485,1.38,1221244,,1221244,132,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517260963.17,92,X,486,240.319,1221244,0,1221244,133,python_function,nn.Module: MaxPool2d_0
6444517260964.449,133,X,487,238.276,1221244,,1221244,134,python_function,torch/nn/modules/module.py(1740): _call_impl
6444517260964.913,134,X,488,1.039,1221244,,1221244,135,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f21001fc450>
6444517260968.409,134,X,489,234.011,1221244,,1221244,136,python_function,torch/nn/modules/pooling.py(212): forward
6444517260972.323,136,X,490,229.183,1221244,,1221244,137,python_function,torch/_jit_internal.py(614): fn
6444517260978.314,137,X,491,222.068,1221244,,1221244,138,python_function,torch/nn/functional.py(807): _max_pool2d
6444517260978.947,138,X,492,0.272,1221244,,1221244,139,python_function,<built-in function _has_torch_function_unary>
6444517261009.021,138,X,493,190.749,1221244,,1221244,140,python_function,<built-in method max_pool2d of type object at 0x7f20ebe5f1c0>
6444517261208.541,92,X,494,1.88,1221244,,1221244,141,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517261216.655,92,X,495,1945.139,1221244,0,1221244,142,python_function,nn.Module: Sequential_0
6444517261218.22,142,X,496,1943.165,1221244,,1221244,143,python_function,torch/nn/modules/module.py(1740): _call_impl
6444517261218.885,143,X,497,1.722,1221244,,1221244,144,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f21001fc450>
6444517261223.115,143,X,498,1938.014,1221244,,1221244,145,python_function,torch/nn/modules/container.py(248): forward
6444517261224.666,145,X,499,4.499,1221244,,1221244,146,python_function,torch/nn/modules/container.py(240): __iter__
6444517261226.216,146,X,500,0.333,1221244,,1221244,147,python_function,<built-in method values of collections.defaultdict object at 0x7f1f91f99e40>
6444517261228.392,146,X,501,0.533,1221244,,1221244,148,python_function,<built-in function iter>
6444517261234.315,145,X,502,1127.496,1221244,0,1221244,149,python_function,nn.Module: BasicBlock_0
6444517261235.646,149,X,503,1125.554,1221244,,1221244,150,python_function,torch/nn/modules/module.py(1740): _call_impl
6444517261235.914,150,X,504,0.442,1221244,,1221244,151,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f21001fc450>
6444517261237.984,150,X,505,1122.949,1221244,,1221244,152,python_function,torchvision/models/resnet.py(89): forward
6444517261239.91,152,X,506,1.607,1221244,,1221244,153,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517261249.864,152,X,507,174.628,1221244,1,1221244,154,python_function,nn.Module: Conv2d_1
6444517261251.285,154,X,508,172.677,1221244,,1221244,155,python_function,torch/nn/modules/module.py(1740): _call_impl
6444517261251.57,155,X,509,0.369,1221244,,1221244,156,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f21001fc450>
6444517261253.944,155,X,510,169.486,1221244,,1221244,157,python_function,torch/nn/modules/conv.py(553): forward
6444517261255.719,157,X,511,0.65,1221244,,1221244,158,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517261257.368,157,X,512,0.532,1221244,,1221244,159,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517261258.523,157,X,513,164.349,1221244,,1221244,160,python_function,torch/nn/modules/conv.py(536): _conv_forward
6444517261260.806,160,X,514,161.786,1221244,,1221244,161,python_function,<built-in method conv2d of type object at 0x7f20ebe5f1c0>
6444517261428.286,152,X,515,1.486,1221244,,1221244,162,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517261440.032,152,X,516,256.372,1221244,1,1221244,163,python_function,nn.Module: BatchNorm2d_1
6444517261441.361,163,X,517,254.464,1221244,,1221244,164,python_function,torch/nn/modules/module.py(1740): _call_impl
6444517261441.822,164,X,518,1.222,1221244,,1221244,165,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f21001fc450>
6444517261445.214,164,X,519,250.169,1221244,,1221244,166,python_function,torch/nn/modules/batchnorm.py(159): forward
6444517261446.204,166,X,520,1.651,1221244,,1221244,167,python_function,torch/nn/modules/batchnorm.py(450): _check_input_dim
6444517261446.889,167,X,521,0.57,1221244,,1221244,168,python_function,<built-in method dim of Tensor object at 0x7f202fe90bd0>
6444517261450.562,166,X,522,1.284,1221244,,1221244,169,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517261452.929,166,X,523,0.617,1221244,,1221244,170,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517261454.487,166,X,524,44.485,1221244,,1221244,171,python_function,<built-in method add_ of Tensor object at 0x7f202fe81990>
6444517261502.49,166,X,525,1.005,1221244,,1221244,172,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517261504.852,166,X,526,0.648,1221244,,1221244,173,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517261506.675,166,X,527,0.365,1221244,,1221244,174,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517261508.027,166,X,528,0.41,1221244,,1221244,175,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517261509.37,166,X,529,185.598,1221244,,1221244,176,python_function,torch/nn/functional.py(2781): batch_norm
6444517261510.042,176,X,530,0.611,1221244,,1221244,177,python_function,<built-in function _has_torch_function_variadic>
6444517261511.474,176,X,531,1.66,1221244,,1221244,178,python_function,<built-in method size of Tensor object at 0x7f202fe90bd0>
6444517261513.663,176,X,532,4.403,1221244,,1221244,179,python_function,torch/nn/functional.py(2762): _verify_batch_size
6444517261514.574,179,X,533,0.294,1221244,,1221244,180,python_function,<built-in function len>
6444517261522.004,176,X,534,1.354,1221244,,1221244,181,python_function,torch/backends/__init__.py(38): __get__
6444517261522.684,181,X,535,0.538,1221244,,1221244,182,python_function,<built-in function _get_cudnn_enabled>
6444517261523.954,176,X,536,170.662,1221244,,1221244,183,python_function,<built-in method batch_norm of type object at 0x7f20ebe5f1c0>
6444517261700.643,152,X,537,1.629,1221244,,1221244,184,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517261706.133,152,X,538,55.5,1221244,1,1221244,185,python_function,nn.Module: ReLU_1
6444517261707.455,185,X,539,53.726,1221244,,1221244,186,python_function,torch/nn/modules/module.py(1740): _call_impl
6444517261708.071,186,X,540,1.53,1221244,,1221244,187,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f21001fc450>
6444517261711.762,186,X,541,49.031,1221244,,1221244,188,python_function,torch/nn/modules/activation.py(132): forward
6444517261713.29,188,X,542,47.162,1221244,,1221244,189,python_function,torch/nn/functional.py(1693): relu
6444517261713.813,189,X,543,0.381,1221244,,1221244,190,python_function,<built-in function _has_torch_function_unary>
6444517261714.918,189,X,544,45.204,1221244,,1221244,191,python_function,<built-in method relu_ of type object at 0x7f20ebe5f1c0>
6444517261764.499,152,X,545,1.327,1221244,,1221244,192,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517261771.598,152,X,546,264.314,1221244,2,1221244,193,python_function,nn.Module: Conv2d_2
6444517261772.636,193,X,547,262.596,1221244,,1221244,194,python_function,torch/nn/modules/module.py(1740): _call_impl
6444517261773.059,194,X,548,0.834,1221244,,1221244,195,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f21001fc450>
6444517261775.476,194,X,549,259.27,1221244,,1221244,196,python_function,torch/nn/modules/conv.py(553): forward
6444517261782.581,196,X,550,0.672,1221244,,1221244,197,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517261784.187,196,X,551,0.483,1221244,,1221244,198,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517261785.184,196,X,552,248.838,1221244,,1221244,199,python_function,torch/nn/modules/conv.py(536): _conv_forward
6444517261787.246,199,X,553,246.293,1221244,,1221244,200,python_function,<built-in method conv2d of type object at 0x7f20ebe5f1c0>
6444517262042.157,152,X,554,2.322,1221244,,1221244,201,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517262054.985,152,X,555,218.12,1221244,2,1221244,202,python_function,nn.Module: BatchNorm2d_2
6444517262056.563,202,X,556,215.964,1221244,,1221244,203,python_function,torch/nn/modules/module.py(1740): _call_impl
6444517262057.323,203,X,557,2.149,1221244,,1221244,204,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f21001fc450>
6444517262061.768,203,X,558,210.345,1221244,,1221244,205,python_function,torch/nn/modules/batchnorm.py(159): forward
6444517262062.709,205,X,559,1.679,1221244,,1221244,206,python_function,torch/nn/modules/batchnorm.py(450): _check_input_dim
6444517262063.319,206,X,560,0.603,1221244,,1221244,207,python_function,<built-in method dim of Tensor object at 0x7f202fe90bd0>
6444517262066.736,205,X,561,1.287,1221244,,1221244,208,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517262068.949,205,X,562,0.572,1221244,,1221244,209,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517262069.963,205,X,563,44.537,1221244,,1221244,210,python_function,<built-in method add_ of Tensor object at 0x7f202fe81990>
6444517262117.732,205,X,564,0.993,1221244,,1221244,211,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517262119.938,205,X,565,0.668,1221244,,1221244,212,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517262121.698,205,X,566,0.375,1221244,,1221244,213,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517262123.039,205,X,567,0.53,1221244,,1221244,214,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517262124.394,205,X,568,147.343,1221244,,1221244,215,python_function,torch/nn/functional.py(2781): batch_norm
6444517262124.868,215,X,569,0.557,1221244,,1221244,216,python_function,<built-in function _has_torch_function_variadic>
6444517262125.997,215,X,570,1.437,1221244,,1221244,217,python_function,<built-in method size of Tensor object at 0x7f202fe90bd0>
6444517262127.849,215,X,571,4.219,1221244,,1221244,218,python_function,torch/nn/functional.py(2762): _verify_batch_size
6444517262128.832,218,X,572,0.317,1221244,,1221244,219,python_function,<built-in function len>
6444517262135.567,215,X,573,1.049,1221244,,1221244,220,python_function,torch/backends/__init__.py(38): __get__
6444517262136.123,220,X,574,0.412,1221244,,1221244,221,python_function,<built-in function _get_cudnn_enabled>
6444517262137.019,215,X,575,134.457,1221244,,1221244,222,python_function,<built-in method batch_norm of type object at 0x7f20ebe5f1c0>
6444517262312.526,152,X,576,1.627,1221244,,1221244,223,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517262316.468,152,X,577,43.931,1221244,1,1221244,224,python_function,nn.Module: ReLU_1
6444517262317.787,224,X,578,42.125,1221244,,1221244,225,python_function,torch/nn/modules/module.py(1740): _call_impl
6444517262318.346,225,X,579,1.718,1221244,,1221244,226,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f21001fc450>
6444517262321.916,225,X,580,37.745,1221244,,1221244,227,python_function,torch/nn/modules/activation.py(132): forward
6444517262323.527,227,X,581,35.803,1221244,,1221244,228,python_function,torch/nn/functional.py(1693): relu
6444517262323.987,228,X,582,0.224,1221244,,1221244,229,python_function,<built-in function _has_torch_function_unary>
6444517262324.757,228,X,583,34.269,1221244,,1221244,230,python_function,<built-in method relu_ of type object at 0x7f20ebe5f1c0>
6444517262365.97,145,X,584,793.568,1221244,1,1221244,231,python_function,nn.Module: BasicBlock_1
6444517262366.976,231,X,585,792.139,1221244,,1221244,232,python_function,torch/nn/modules/module.py(1740): _call_impl
6444517262367.403,232,X,586,0.891,1221244,,1221244,233,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f21001fc450>
6444517262369.941,232,X,587,788.99,1221244,,1221244,234,python_function,torchvision/models/resnet.py(89): forward
6444517262371.462,234,X,588,1.369,1221244,,1221244,235,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517262378.552,234,X,589,129.004,1221244,3,1221244,236,python_function,nn.Module: Conv2d_3
6444517262379.715,236,X,590,127.306,1221244,,1221244,237,python_function,torch/nn/modules/module.py(1740): _call_impl
6444517262380.02,237,X,591,0.457,1221244,,1221244,238,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f21001fc450>
6444517262382.288,237,X,592,124.406,1221244,,1221244,239,python_function,torch/nn/modules/conv.py(553): forward
6444517262383.614,239,X,593,0.521,1221244,,1221244,240,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517262385.031,239,X,594,0.451,1221244,,1221244,241,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517262385.89,239,X,595,120.334,1221244,,1221244,242,python_function,torch/nn/modules/conv.py(536): _conv_forward
6444517262387.452,242,X,596,118.488,1221244,,1221244,243,python_function,<built-in method conv2d of type object at 0x7f20ebe5f1c0>
6444517262510.495,234,X,597,1.36,1221244,,1221244,244,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517262523.522,234,X,598,183.907,1221244,3,1221244,245,python_function,nn.Module: BatchNorm2d_3
6444517262524.818,245,X,599,182.115,1221244,,1221244,246,python_function,torch/nn/modules/module.py(1740): _call_impl
6444517262525.41,246,X,600,1.288,1221244,,1221244,247,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f21001fc450>
6444517262528.341,246,X,601,178.254,1221244,,1221244,248,python_function,torch/nn/modules/batchnorm.py(159): forward
6444517262528.994,248,X,602,0.979,1221244,,1221244,249,python_function,torch/nn/modules/batchnorm.py(450): _check_input_dim
6444517262529.32,249,X,603,0.326,1221244,,1221244,250,python_function,<built-in method dim of Tensor object at 0x7f202fe90bd0>
6444517262531.605,248,X,604,1.059,1221244,,1221244,251,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517262533.652,248,X,605,0.553,1221244,,1221244,252,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517262534.511,248,X,606,33.44,1221244,,1221244,253,python_function,<built-in method add_ of Tensor object at 0x7f202fe81990>
6444517262570.73,248,X,607,0.903,1221244,,1221244,254,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517262572.776,248,X,608,0.577,1221244,,1221244,255,python_function,torch/nn/modules/module.py(1918): __getattr__
6444517262574.324,248,X,609,0.361,1221244,,1221244,256,python_function,torch/nn/modules/module.py(1918): __getattr__
